temperature,humidity,wind_speed,rainfall,drought_index,ndvi,slope,elevation,distance_to_road,population_density,month,is_dry_season,fire_occurred
30.87,33.0,14.21,6.287,288.1,0.2681,24.97,1499.6,20.98,387.0,6,1,1
18.05,16.9,29.29,3.154,336.4,0.7923,41.71,1719.1,18.96,242.2,12,0,1
14.22,94.37,29.34,3.382,79.1,0.4343,15.02,2465.2,28.26,5.1,10,0,0
12.69,23.28,22.29,1.615,33.9,0.7002,14.75,2359.3,23.89,348.7,10,0,0
34.37,94.02,41.81,0.634,539.2,0.5384,18.03,1795.5,16.76,194.7,1,0,1
21.9,93.07,13.25,3.362,429.9,0.4055,31.77,1328.4,6.52,316.5,7,1,0
35.37,77.47,22.43,0.517,355.3,0.7479,25.46,445.7,13.58,303.3,11,0,1
12.29,66.05,26.88,1.241,507.6,0.5676,41.64,991.2,20.83,240.4,7,1,1
21.04,59.11,33.18,0.158,662.1,0.4124,1.14,1483.5,25.16,472.2,5,1,1
28.88,83.62,39.2,3.826,342.2,0.1877,31.87,1826.7,28.8,11.6,9,1,1
37.68,34.6,19.74,0.228,512.9,0.8164,14.86,1606.7,18.2,356.1,11,0,1
21.16,49.75,32.3,0.382,762.9,0.1284,8.11,1799.6,15.85,204.9,2,0,1
31.91,62.65,7.53,1.225,671.7,0.7905,22.97,1101.4,0.63,356.9,5,1,1
41.01,44.95,46.63,2.166,340.8,0.388,22.73,1832.7,2.26,337.6,2,0,1
31.56,46.34,19.15,1.449,515.8,0.6115,6.17,402.2,4.77,5.1,2,0,1
18.15,38.07,36.48,0.396,141.7,0.8378,9.09,448.3,1.74,142.7,12,0,1
10.85,57.96,1.02,0.001,448.4,0.2214,18.37,448.9,12.09,94.5,11,0,0
40.45,82.3,10.26,2.123,785.1,0.5536,18.4,2232.6,10.17,83.5,9,1,1
10.74,27.13,24.35,6.32,414.7,0.7115,14.29,236.3,19.16,364.2,7,1,1
40.61,89.43,43.91,2.49,742.1,0.7061,6.68,2013.7,16.12,119.8,4,1,1
28.51,68.57,26.36,0.925,325.9,0.5205,0.2,622.2,17.92,237.4,11,0,1
42.87,79.98,46.49,3.511,799.1,0.5998,43.66,1197.7,14.21,123.5,8,1,1
37.96,57.28,24.19,0.791,463.4,0.706,42.46,2294.1,8.4,290.1,11,0,1
44.93,76.26,24.52,1.116,33.8,0.7728,21.76,1485.5,28.59,360.3,11,0,1
22.27,11.38,5.99,0.973,469.4,0.7095,44.78,564.8,2.68,165.5,4,1,1
36.85,79.56,40.13,0.89,219.7,0.3832,30.31,746.0,28.17,301.5,1,0,1
24.07,13.41,12.35,2.239,26.0,0.8974,3.1,2305.1,9.41,412.4,12,0,0
26.8,85.64,44.98,1.122,656.7,0.4476,5.3,1096.5,15.43,47.1,10,0,1
31.96,94.32,45.54,0.571,220.6,0.1196,41.22,1488.1,3.35,355.3,3,0,1
40.58,35.0,47.17,0.448,637.2,0.3901,28.35,1176.8,2.22,161.6,10,0,1
44.44,27.88,26.01,0.058,230.6,0.2022,37.94,977.2,12.94,61.3,12,0,1
36.89,75.06,33.85,1.313,155.5,0.1972,40.42,597.0,22.28,272.8,1,0,1
24.62,31.51,38.93,0.392,779.1,0.3252,20.16,1731.2,8.15,113.1,2,0,1
24.75,83.57,6.55,0.24,289.3,0.1427,2.18,1809.7,16.91,410.7,2,0,0
35.82,18.74,30.05,1.591,481.1,0.6508,8.47,723.5,8.43,21.4,7,1,1
18.36,20.71,1.71,1.715,488.0,0.1592,3.0,1983.1,11.72,49.3,4,1,1
13.87,93.23,24.88,2.092,448.4,0.2626,8.49,2143.6,27.2,260.5,10,0,0
22.41,67.28,7.74,1.05,731.8,0.1743,18.47,2305.7,25.69,294.5,12,0,1
20.05,81.99,9.15,3.367,539.6,0.1505,5.32,445.0,15.53,364.9,9,1,1
20.37,37.57,18.25,4.131,323.0,0.3142,7.5,794.6,7.22,129.6,2,0,1
18.18,67.5,21.62,2.47,689.9,0.5575,20.06,2157.9,5.88,420.9,9,1,1
11.47,60.51,31.16,1.514,144.9,0.8717,15.31,536.4,28.63,476.6,6,1,0
10.63,61.27,3.72,0.543,435.4,0.8004,21.04,58.5,6.16,249.5,10,0,0
44.57,68.02,25.18,6.107,760.4,0.8007,19.31,2183.5,24.26,380.3,8,1,1
24.97,58.91,9.13,0.481,500.3,0.2409,29.0,849.8,11.13,262.4,7,1,0
23.45,46.47,28.7,0.34,653.6,0.3119,42.17,1065.5,29.57,34.7,11,0,1
33.79,33.45,31.87,0.876,522.8,0.1611,4.85,1143.5,11.11,163.1,8,1,1
17.64,75.33,27.84,0.088,671.5,0.7228,4.47,2128.3,10.61,43.7,9,1,1
43.25,29.23,36.91,5.759,755.6,0.1559,38.38,877.8,19.16,494.4,12,0,1
37.52,68.85,16.78,1.332,218.3,0.5454,22.79,2236.1,28.85,114.5,8,1,1
13.13,29.83,38.26,1.221,135.7,0.2983,34.49,1561.5,29.29,318.0,6,1,0
24.62,63.15,21.64,1.6,387.2,0.2948,9.69,1341.9,21.25,142.2,8,1,1
40.77,73.5,24.21,1.031,561.5,0.8926,37.3,847.8,22.66,326.6,8,1,1
43.07,28.59,32.41,0.049,181.8,0.7054,41.57,647.1,16.95,105.2,2,0,1
26.36,15.1,0.92,1.421,3.3,0.7696,28.6,1578.9,22.7,392.6,2,0,0
31.47,21.13,32.7,1.889,274.3,0.5576,4.76,1144.9,25.81,55.4,11,0,1
15.85,61.51,30.93,0.809,775.1,0.7968,40.29,2280.8,14.63,447.6,1,0,1
44.69,82.2,15.49,2.124,556.0,0.6164,35.66,1254.5,18.63,420.2,10,0,1
18.11,13.82,4.29,0.386,321.1,0.8569,33.79,1303.9,16.17,339.4,2,0,1
43.0,72.4,4.55,0.375,154.1,0.3251,1.65,1071.0,16.92,33.7,7,1,1
32.74,39.01,46.16,0.264,284.9,0.5763,35.95,1983.7,26.71,104.3,11,0,1
31.27,50.67,34.46,0.698,135.9,0.6521,6.21,1090.9,10.73,429.7,3,0,1
27.94,88.95,6.36,2.816,85.0,0.4143,10.01,709.9,6.32,61.0,4,1,0
18.07,38.22,17.84,2.64,725.4,0.8038,25.97,2162.0,13.74,78.0,4,1,1
16.18,49.55,29.62,0.724,798.1,0.8838,11.92,1512.2,6.32,272.0,4,1,1
17.72,11.16,41.78,1.334,131.3,0.495,29.76,1499.2,15.0,137.1,2,0,1
16.53,16.94,2.18,1.914,43.6,0.4125,27.36,1546.5,27.11,111.0,11,0,0
37.29,31.98,11.83,0.414,263.8,0.4776,4.87,1811.2,18.56,287.9,6,1,1
22.25,12.37,44.49,0.276,369.3,0.7822,29.52,817.0,25.68,186.3,1,0,1
12.02,63.67,0.46,5.368,163.9,0.6164,41.58,132.9,5.07,70.3,12,0,0
43.92,46.24,10.07,1.442,241.1,0.1358,7.25,2036.0,27.04,267.4,5,1,1
40.93,56.59,47.95,5.978,160.7,0.5337,26.87,365.8,18.09,193.5,2,0,1
42.47,24.85,30.67,0.618,619.4,0.1138,15.38,1818.5,1.05,367.3,9,1,1
44.82,35.15,13.08,1.821,570.1,0.7228,20.68,251.7,19.03,51.4,2,0,1
16.09,66.43,3.35,0.378,508.0,0.3626,12.92,969.5,28.55,310.3,6,1,0
23.87,92.05,1.41,0.454,309.8,0.4776,15.94,204.4,2.47,218.2,4,1,0
36.54,14.29,12.24,1.076,727.2,0.7389,1.3,1329.4,17.52,203.0,6,1,1
34.36,85.68,44.07,0.578,775.6,0.1372,44.17,1650.2,27.47,116.1,2,0,1
15.39,59.03,20.8,0.275,138.9,0.2268,28.12,470.0,0.39,15.2,12,0,0
38.55,57.93,36.02,0.458,178.4,0.4184,22.53,960.5,18.96,423.8,2,0,1
17.86,52.52,45.91,0.055,420.5,0.2839,17.27,2329.1,14.3,163.2,12,0,1
17.83,15.9,20.4,1.828,73.0,0.3703,24.27,1133.9,10.47,340.5,7,1,0
28.79,17.64,9.56,1.016,349.2,0.8985,17.1,2016.2,18.86,473.8,3,0,1
30.75,61.08,25.86,0.148,465.4,0.7603,16.2,2321.6,1.68,282.5,3,0,1
30.3,38.98,45.4,0.283,417.7,0.8071,20.88,2437.1,22.62,198.6,7,1,1
13.2,87.97,40.22,0.162,264.7,0.8496,12.42,2250.9,0.23,134.1,8,1,0
40.71,44.56,3.29,1.422,434.0,0.3727,8.1,827.6,9.28,467.0,7,1,1
19.3,22.18,34.63,0.148,767.0,0.3377,25.05,2408.3,15.17,341.0,3,0,1
14.53,70.75,28.59,2.105,164.8,0.2872,37.92,2040.4,11.37,332.6,3,0,0
41.11,34.94,45.37,0.031,523.9,0.7641,6.88,2101.1,9.29,213.1,7,1,1
43.45,54.66,6.12,0.43,34.7,0.6436,1.47,87.2,24.94,422.5,3,0,1
40.17,69.32,26.7,3.32,53.1,0.2889,11.11,2387.9,28.05,356.8,2,0,1
38.33,86.52,43.97,1.902,441.5,0.4016,44.09,1956.3,26.22,141.6,7,1,1
32.93,77.34,20.5,0.114,84.0,0.5054,37.29,1931.5,15.72,299.8,3,0,0
29.28,67.49,24.1,2.582,17.9,0.5225,26.81,249.7,26.54,215.1,5,1,1
13.04,67.77,3.52,1.019,137.2,0.811,41.82,619.8,27.63,3.3,7,1,0
24.3,90.4,13.91,2.814,451.9,0.4045,20.04,2407.5,12.34,403.8,2,0,0
23.04,35.15,16.23,1.377,562.7,0.8268,44.25,1276.7,8.58,61.4,8,1,1
19.09,10.09,47.26,1.718,162.0,0.4531,13.33,1024.8,3.04,255.0,2,0,0
35.32,33.12,14.13,7.554,534.6,0.6971,10.81,2107.9,14.42,168.1,4,1,1
27.36,28.52,23.04,0.397,146.0,0.8442,28.71,264.0,28.39,171.0,4,1,0
12.84,66.26,33.57,1.467,490.8,0.8261,17.02,1071.5,16.87,238.7,8,1,1
17.71,63.87,8.11,0.925,329.6,0.1456,28.19,970.5,20.06,498.5,11,0,0
33.91,60.44,24.32,0.06,523.0,0.2646,13.72,907.1,3.48,204.2,1,0,1
12.66,11.38,36.93,0.022,796.0,0.4815,27.81,803.8,4.39,91.2,12,0,1
39.79,71.95,43.34,0.19,750.3,0.4452,12.41,564.7,13.99,306.8,9,1,1
27.33,37.5,31.31,1.571,3.4,0.6127,2.29,473.6,28.54,118.1,6,1,1
26.82,66.53,33.45,1.256,708.4,0.8558,41.05,1619.0,10.89,52.8,4,1,1
30.73,57.31,6.31,1.209,53.2,0.1899,39.74,2302.5,26.34,25.1,6,1,0
38.86,39.13,47.29,0.049,762.4,0.4615,43.69,1296.7,3.7,11.4,6,1,1
22.17,21.44,6.63,0.95,225.5,0.2539,32.24,780.0,18.55,215.6,9,1,1
33.73,18.03,38.73,3.878,305.6,0.8153,30.72,439.9,18.06,213.4,11,0,1
29.8,80.68,13.24,0.76,73.3,0.8717,25.16,2083.9,25.81,92.8,12,0,0
19.35,88.06,46.68,1.471,89.8,0.483,5.67,2430.2,0.2,392.0,4,1,0
40.75,65.23,36.0,2.27,581.4,0.1832,8.52,905.4,5.78,64.6,8,1,1
37.91,18.79,37.69,2.298,755.5,0.7282,13.03,762.8,6.67,457.7,1,0,1
33.05,44.17,10.95,1.099,488.6,0.6577,40.06,1523.7,28.5,293.8,6,1,1
39.77,71.96,22.15,2.927,572.7,0.3837,7.78,1949.6,4.7,13.8,5,1,1
40.36,76.28,30.89,0.745,609.6,0.8099,41.53,1165.7,1.21,481.5,3,0,1
34.79,20.05,38.5,3.293,210.3,0.8807,23.53,1593.7,16.08,154.0,4,1,1
39.3,10.0,5.2,0.412,36.2,0.5463,32.2,1805.5,15.9,225.0,8,1,1
34.41,70.53,48.12,0.493,1.5,0.5526,4.96,2403.5,25.34,142.1,11,0,1
33.8,40.31,44.51,0.082,280.5,0.338,12.11,454.3,28.47,364.2,11,0,1
31.65,31.63,13.52,2.381,193.2,0.5676,43.13,2493.6,16.2,242.8,10,0,0
36.35,11.1,41.14,0.809,49.9,0.4517,11.98,1010.8,27.91,66.2,11,0,1
15.55,55.93,25.92,0.39,143.6,0.3418,13.34,1821.8,21.78,52.1,2,0,0
40.83,82.35,23.09,0.396,99.6,0.1537,8.89,1452.4,8.01,362.7,8,1,1
40.51,91.4,15.72,3.475,731.9,0.3022,5.81,1242.3,27.86,118.5,7,1,1
11.02,58.09,29.05,2.693,112.2,0.2583,10.5,1760.3,20.06,68.9,1,0,0
38.9,53.73,36.49,1.21,430.1,0.5336,28.9,1019.6,12.48,249.7,2,0,1
14.51,17.23,20.55,1.436,474.5,0.5813,20.49,359.0,20.44,401.4,7,1,1
21.73,56.65,31.46,0.965,434.8,0.5869,24.92,1247.8,12.1,139.4,11,0,1
36.02,42.3,34.97,0.746,79.2,0.4105,5.51,1328.7,3.51,138.2,11,0,0
15.63,61.61,35.56,3.706,255.0,0.437,36.1,544.7,21.6,416.9,3,0,0
38.63,43.04,2.6,0.201,41.0,0.7674,35.28,2342.3,24.74,73.9,2,0,0
39.12,30.43,42.99,0.813,316.5,0.481,0.97,607.3,21.89,308.4,1,0,1
27.76,18.07,22.91,0.634,150.9,0.8902,17.26,1052.6,6.95,477.5,7,1,1
10.22,36.77,13.12,1.034,449.3,0.4517,3.09,429.6,28.7,420.7,3,0,0
20.05,18.21,12.09,0.918,554.2,0.6197,35.64,1362.7,0.86,30.9,6,1,0
31.59,25.04,24.15,1.097,425.7,0.1403,33.18,803.7,10.05,160.0,10,0,1
44.34,93.92,44.34,0.226,347.4,0.6227,40.59,1248.7,7.88,71.2,8,1,1
32.11,47.75,18.92,1.08,309.9,0.7811,10.64,600.3,1.54,474.6,6,1,0
19.09,55.21,37.49,0.416,673.4,0.854,20.53,181.7,12.23,493.0,7,1,1
32.19,84.26,4.84,0.306,175.5,0.8979,8.3,1959.1,18.73,117.5,11,0,0
28.9,94.62,23.8,0.101,587.4,0.3257,16.71,1620.7,26.49,334.8,6,1,1
37.29,59.53,49.58,2.157,606.0,0.5603,23.5,884.8,29.69,420.8,7,1,1
13.74,79.06,38.52,0.836,335.4,0.4606,2.4,166.4,24.26,116.8,5,1,0
36.64,37.79,10.53,1.478,237.8,0.5511,32.17,2170.7,14.11,93.8,9,1,1
28.94,35.99,25.07,1.951,376.4,0.226,24.45,466.0,21.74,5.6,3,0,1
43.7,44.23,11.68,1.706,74.6,0.7849,37.3,2330.3,25.32,206.0,6,1,1
21.97,67.16,20.48,0.954,36.7,0.8277,12.23,1222.6,14.01,449.7,9,1,0
32.14,67.99,39.0,0.736,89.3,0.4597,40.65,883.9,23.57,451.5,1,0,1
42.62,36.8,38.56,0.707,149.7,0.3243,44.94,1867.3,14.53,63.9,5,1,1
13.59,21.32,11.41,1.533,403.3,0.2127,41.37,2198.3,11.66,102.2,4,1,1
42.8,63.75,46.11,1.024,679.3,0.647,35.01,958.2,15.83,204.0,9,1,1
34.08,20.91,29.63,2.837,188.5,0.3498,36.56,1048.0,20.31,390.3,11,0,1
12.37,59.17,19.0,3.116,748.1,0.8276,25.82,1111.2,21.83,305.9,11,0,0
20.53,68.94,25.1,0.281,763.9,0.6368,8.56,2309.7,10.77,256.9,1,0,0
34.79,69.55,30.25,0.22,767.1,0.6165,30.47,1746.8,17.18,296.0,4,1,1
12.36,74.05,27.99,1.493,670.1,0.5475,32.07,656.7,27.31,48.1,1,0,0
30.38,84.19,24.32,0.538,291.1,0.1366,44.34,503.2,29.29,238.8,3,0,0
22.11,52.5,25.25,0.028,58.1,0.8455,24.36,614.4,6.89,496.0,4,1,0
31.73,72.07,8.82,3.293,455.1,0.6023,12.21,695.7,5.87,44.2,1,0,0
11.6,62.63,40.64,0.386,446.9,0.8952,30.77,613.9,20.33,259.6,5,1,1
40.5,25.86,27.09,3.974,680.0,0.5299,44.07,1663.3,12.5,147.8,6,1,1
44.07,12.18,6.55,1.896,796.8,0.6681,7.97,334.0,0.82,270.0,1,0,1
43.91,34.19,38.31,2.157,406.5,0.145,14.67,999.0,10.47,286.9,10,0,1
36.24,47.66,46.62,0.337,276.2,0.6054,24.38,1581.4,24.22,288.7,11,0,1
14.55,62.45,47.37,0.4,148.7,0.7117,7.66,762.6,23.94,426.1,10,0,1
36.54,82.25,18.45,1.105,3.8,0.7228,1.0,209.9,14.89,194.9,12,0,0
10.86,26.68,6.78,0.283,407.3,0.7161,15.16,250.5,14.23,258.2,12,0,1
10.77,20.67,25.92,0.547,444.4,0.281,38.94,358.6,17.43,5.5,4,1,1
21.33,91.9,5.63,0.582,660.0,0.8803,1.96,2097.8,6.66,394.8,4,1,1
27.1,19.18,46.7,0.261,403.7,0.8961,19.3,1661.8,15.83,129.7,1,0,1
36.96,50.67,9.18,0.344,733.2,0.1605,34.3,208.1,0.43,408.3,2,0,1
33.92,59.77,12.64,2.331,502.5,0.8492,42.89,1008.1,14.32,132.8,11,0,0
25.61,56.02,20.33,0.274,672.3,0.3316,44.35,732.5,10.15,5.4,10,0,1
19.58,17.31,19.16,0.043,118.6,0.6514,18.99,1466.2,20.28,77.4,5,1,0
44.9,14.85,39.73,1.489,684.3,0.3705,42.77,1330.9,19.19,492.8,2,0,1
24.92,18.97,22.82,5.593,540.1,0.8742,1.59,1228.8,11.49,159.9,3,0,1
25.8,59.77,8.54,0.603,136.2,0.1812,33.57,820.6,0.32,54.4,9,1,0
15.73,56.27,13.36,0.189,151.8,0.4982,28.92,387.6,7.64,59.4,5,1,0
37.82,29.87,25.46,1.267,741.2,0.4424,11.23,1868.8,19.04,155.2,1,0,1
34.28,64.21,7.37,3.552,25.8,0.3608,22.83,2205.6,2.26,18.8,5,1,0
17.73,79.71,30.58,2.299,370.0,0.6164,5.83,2363.2,3.32,255.7,3,0,0
12.88,13.53,28.29,1.461,250.8,0.2048,39.22,193.6,19.45,106.9,1,0,1
33.82,52.34,35.74,0.568,532.1,0.6733,16.11,1862.8,22.7,259.7,3,0,1
32.91,68.59,46.89,1.171,671.7,0.8845,28.17,1829.9,9.71,70.4,11,0,1
19.56,31.45,45.61,0.144,288.3,0.7436,7.14,2370.4,14.74,214.9,6,1,1
43.28,36.16,47.3,1.704,341.5,0.788,9.28,669.6,28.38,299.0,10,0,1
15.29,62.16,12.24,1.937,785.5,0.3877,44.64,1868.3,28.37,31.0,5,1,0
25.13,86.32,6.58,5.03,627.1,0.3599,33.89,183.8,9.29,199.4,12,0,1
43.03,78.84,15.11,0.452,717.8,0.5136,43.29,1596.6,24.32,151.3,12,0,1
24.69,59.57,44.75,0.028,351.0,0.1366,13.31,909.6,17.86,120.2,1,0,1
32.35,72.07,48.6,1.183,187.3,0.8563,7.41,1933.8,29.27,302.3,11,0,1
23.92,41.01,42.97,1.84,329.5,0.215,22.64,2165.1,14.38,294.3,2,0,1
19.6,64.48,5.5,2.344,572.9,0.8224,22.26,943.8,23.26,315.3,5,1,0
44.44,49.63,47.37,0.323,87.5,0.1669,7.87,1337.7,23.07,79.4,9,1,1
24.33,26.14,21.17,0.455,216.4,0.7581,32.99,337.6,14.97,142.9,11,0,1
41.29,69.65,0.47,1.078,37.3,0.2216,16.28,1071.4,23.89,104.8,12,0,0
18.05,57.3,22.12,0.602,345.9,0.1305,8.39,934.0,7.91,270.3,12,0,0
17.46,40.48,2.3,2.955,662.0,0.6756,14.94,498.7,3.76,230.5,5,1,0
11.09,87.46,27.19,0.963,19.7,0.3242,25.36,2241.5,12.81,165.1,5,1,0
32.81,11.78,16.93,2.411,540.3,0.6716,32.69,412.8,28.31,393.0,1,0,1
22.9,36.84,23.67,1.303,746.0,0.5441,21.69,1607.6,15.07,47.0,5,1,1
40.25,14.83,30.66,2.225,189.5,0.187,23.65,2230.8,19.09,487.4,8,1,1
26.56,75.15,43.44,0.607,554.9,0.8457,6.25,2284.3,18.76,58.3,9,1,1
43.89,69.68,33.1,2.67,780.1,0.4619,41.16,1993.4,4.06,386.5,10,0,1
16.49,38.16,21.7,0.481,769.8,0.6876,41.79,481.5,11.77,184.1,3,0,1
40.4,67.43,40.97,1.185,187.9,0.5008,30.75,2052.7,21.24,432.6,4,1,1
37.18,43.65,45.28,0.361,80.3,0.5835,0.79,727.6,29.16,37.1,7,1,1
36.98,74.28,5.99,0.968,118.6,0.3422,24.17,2309.9,5.12,187.4,7,1,1
39.57,48.61,26.6,0.574,561.6,0.2603,28.31,1787.3,12.37,167.7,1,0,1
36.64,45.04,14.23,0.465,580.6,0.5341,44.76,1973.9,2.94,496.6,11,0,1
31.92,89.45,2.35,5.116,539.4,0.4522,44.82,258.3,7.35,492.8,6,1,1
14.59,31.32,33.43,0.262,268.9,0.4121,38.59,1477.8,11.37,94.9,12,0,0
11.14,20.24,43.14,2.322,135.8,0.6381,2.87,2061.8,16.27,315.0,9,1,1
42.23,59.69,8.15,6.218,464.6,0.6524,42.9,2160.9,6.99,267.8,5,1,0
31.58,92.39,40.62,0.03,386.9,0.1367,27.57,120.1,6.9,77.2,8,1,1
37.88,42.12,42.67,1.801,583.1,0.371,36.04,2350.9,23.36,83.9,11,0,1
26.85,15.27,45.72,0.437,353.1,0.4294,18.32,156.2,28.88,494.6,10,0,1
14.11,38.84,13.26,0.062,270.9,0.1775,14.39,1555.6,9.78,226.4,11,0,0
14.38,53.0,45.2,0.773,234.8,0.2887,20.85,1748.8,20.67,62.9,9,1,1
33.99,23.76,16.03,4.105,169.2,0.1413,6.61,313.0,7.82,107.4,10,0,1
25.06,65.94,27.62,0.018,212.6,0.897,16.07,167.6,27.85,134.2,10,0,1
17.02,94.81,2.53,1.33,75.9,0.6892,38.59,1973.0,20.22,255.5,3,0,0
27.21,48.4,2.19,1.044,277.5,0.17,1.71,992.4,24.1,167.8,1,0,1
12.25,40.15,36.02,3.1,29.3,0.1162,6.79,312.4,1.58,227.5,2,0,0
30.37,44.06,22.22,0.132,149.1,0.6754,5.63,1918.5,18.0,83.2,5,1,1
19.41,19.79,12.81,1.716,597.4,0.4514,18.14,2130.4,15.88,163.4,10,0,1
37.91,85.08,9.52,1.71,260.4,0.7294,44.86,1489.1,8.86,35.2,7,1,1
20.86,45.26,33.5,1.659,534.6,0.8388,7.8,445.0,7.95,444.9,11,0,1
25.93,42.92,0.02,4.28,573.5,0.5794,6.55,87.3,17.44,99.4,6,1,0
10.41,66.07,40.29,2.598,464.9,0.2497,41.18,1767.0,21.22,378.5,4,1,1
12.54,47.57,3.96,0.064,767.0,0.7258,39.69,1397.8,1.09,174.8,9,1,0
23.74,65.1,9.57,0.955,17.2,0.8646,1.45,1644.5,17.07,237.2,12,0,0
26.8,15.22,19.31,0.761,590.9,0.5642,33.83,2042.3,5.2,145.6,11,0,1
31.0,79.17,24.24,0.557,767.0,0.6456,29.5,1113.9,4.3,348.2,4,1,1
20.21,89.94,17.75,0.9,689.8,0.37,34.55,355.1,18.73,422.3,3,0,0
34.32,65.15,16.04,0.727,134.3,0.4052,22.25,2353.0,9.4,143.1,11,0,0
40.1,91.14,48.2,0.849,261.5,0.6877,44.61,1385.9,13.28,121.1,5,1,1
37.29,22.87,32.08,5.814,138.0,0.8422,1.97,1557.5,10.86,340.7,4,1,1
11.39,50.58,1.17,0.139,481.0,0.6032,10.55,2336.9,19.49,97.6,2,0,0
26.82,61.15,21.51,3.831,569.8,0.7319,17.84,2332.4,14.16,319.9,3,0,1
13.67,59.45,43.75,0.982,253.7,0.2373,20.24,1451.6,28.91,47.2,7,1,0
18.47,44.12,15.07,1.466,431.6,0.2696,41.46,779.1,10.64,310.1,12,0,0
44.53,38.74,4.73,2.66,552.7,0.5256,25.2,2492.9,22.23,256.7,2,0,1
14.99,20.78,37.92,0.671,337.1,0.2412,2.03,1718.0,7.79,57.0,1,0,1
27.46,43.3,30.3,0.844,683.2,0.608,18.35,1050.7,15.31,324.6,2,0,1
31.64,23.83,28.52,0.79,617.2,0.3333,18.74,1421.6,16.62,223.3,12,0,1
34.59,72.42,2.68,0.704,51.7,0.7332,43.45,1068.8,9.94,108.6,8,1,1
29.59,27.75,7.02,3.896,496.9,0.7465,26.96,2226.3,14.21,176.7,8,1,1
10.34,14.98,31.13,2.649,188.3,0.471,28.6,1232.1,8.45,246.1,12,0,0
21.43,56.95,10.39,0.173,446.0,0.2446,32.1,2067.6,0.28,45.8,10,0,0
28.12,60.59,25.2,0.172,765.5,0.6174,34.65,2108.4,6.55,478.8,2,0,1
13.08,84.11,27.24,0.838,703.2,0.8942,28.58,2069.6,21.03,332.8,6,1,0
22.27,59.04,14.18,0.156,323.6,0.5981,10.67,1819.4,23.15,51.3,11,0,0
11.16,39.37,47.42,1.448,233.2,0.1286,39.33,2144.5,8.48,411.4,12,0,1
12.75,78.26,42.12,0.233,187.5,0.1138,32.95,998.7,12.3,161.3,11,0,0
23.89,55.92,36.12,1.108,426.0,0.3563,33.38,330.9,1.22,298.4,11,0,1
14.65,16.74,3.9,0.011,91.4,0.2566,44.85,2114.0,7.19,138.6,7,1,0
29.86,58.1,5.31,0.571,439.4,0.7504,36.11,1270.5,23.4,366.7,1,0,0
34.13,87.18,24.64,1.696,1.1,0.7758,37.31,362.1,18.22,361.5,7,1,1
38.02,43.69,8.04,0.993,259.1,0.3069,42.81,332.5,6.25,276.0,12,0,0
17.01,35.19,48.91,5.744,175.9,0.3605,6.8,440.1,7.8,120.5,11,0,0
15.86,22.19,7.93,3.108,777.0,0.289,22.4,1889.9,24.52,126.9,8,1,1
13.66,22.87,24.37,0.667,581.8,0.8267,26.13,1791.6,6.35,191.4,9,1,1
32.28,46.79,18.21,0.07,279.7,0.5021,14.82,549.4,10.09,72.5,8,1,0
34.73,60.63,31.97,2.803,74.3,0.6249,37.77,2125.0,19.96,168.8,3,0,1
11.11,16.85,6.45,3.633,413.4,0.4324,34.31,739.2,16.88,342.2,8,1,0
42.77,89.86,21.52,2.577,170.8,0.6048,32.44,1992.8,13.88,415.4,3,0,1
11.82,74.19,13.74,0.205,429.1,0.4087,44.87,1247.6,27.0,166.3,6,1,0
28.95,59.86,44.39,9.26,668.3,0.3717,11.67,1842.3,6.67,116.8,4,1,1
34.82,80.42,2.03,0.449,492.6,0.6076,33.1,984.4,22.27,416.3,7,1,1
40.48,16.82,45.69,1.932,507.0,0.5728,24.81,900.5,4.86,445.4,8,1,1
34.99,50.53,41.65,3.58,432.8,0.3348,14.08,2111.3,18.51,205.0,10,0,1
38.06,63.56,14.88,0.403,741.8,0.2195,7.23,136.5,26.13,13.5,6,1,1
21.88,80.44,39.46,3.583,745.5,0.3949,40.31,2438.1,13.79,347.5,10,0,1
38.52,76.59,1.56,0.555,410.2,0.4322,26.8,1638.0,21.76,392.0,4,1,0
12.8,33.55,48.34,5.621,244.6,0.6029,37.12,1109.6,24.63,9.0,8,1,1
41.32,89.97,26.33,0.495,367.7,0.8316,24.54,1588.7,4.17,297.5,7,1,1
29.17,20.57,15.16,4.6,149.2,0.1289,9.9,350.7,21.2,294.2,10,0,0
38.61,84.39,18.13,0.083,509.1,0.2949,15.19,1309.4,27.6,189.4,8,1,1
25.83,92.53,3.32,1.853,400.1,0.255,17.17,2463.5,17.33,374.9,10,0,0
32.53,25.06,49.47,1.139,82.6,0.5018,43.78,626.4,5.67,214.1,7,1,1
28.42,71.38,1.96,0.975,158.1,0.4438,0.25,1819.6,3.9,338.4,3,0,0
35.61,13.42,32.75,0.379,383.7,0.6832,44.35,1115.7,7.87,258.6,3,0,1
12.86,44.46,22.14,1.834,710.1,0.2939,44.12,1648.5,3.2,124.2,9,1,1
12.11,53.88,47.45,0.318,453.1,0.5756,44.83,552.0,15.45,303.3,7,1,1
18.65,59.35,12.3,1.207,545.2,0.8071,21.45,1202.6,2.18,368.5,12,0,0
15.58,89.55,26.6,0.438,271.2,0.8285,43.37,2451.2,6.78,487.0,1,0,0
40.51,67.14,24.12,4.672,457.1,0.867,17.8,528.5,13.25,190.1,3,0,0
17.67,50.91,35.14,0.044,357.9,0.7186,1.18,1609.3,14.27,32.2,11,0,0
